the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,pfaf_id,gid_1,gid_0,name_0,name_1,bau30_ba_x_l,bau50_ba_x_l,bau80_ba_x_l,opt30_ba_x_l,opt50_ba_x_l,opt80_ba_x_l,pes30_ba_x_l,pes50_ba_x_l,pes80_ba_x_l,bau30_ww_x_l,bau50_ww_x_l,bau80_ww_x_l,opt30_ww_x_l,opt50_ww_x_l,opt80_ww_x_l,pes30_ww_x_l,pes50_ww_x_l,pes80_ww_x_l,bau30_ws_x_l,bau50_ws_x_l,bau80_ws_x_l,opt30_ws_x_l,opt50_ws_x_l,opt80_ws_x_l,pes30_ws_x_l,pes50_ws_x_l,pes80_ws_x_l,bau30_wd_x_l,bau50_wd_x_l,bau80_wd_x_l,opt30_wd_x_l,opt50_wd_x_l,opt80_wd_x_l,pes30_wd_x_l,pes50_wd_x_l,pes80_wd_x_l,bau30_iv_x_l,bau50_iv_x_l,bau80_iv_x_l,opt30_iv_x_l,opt50_iv_x_l,opt80_iv_x_l,pes30_iv_x_l,pes50_iv_x_l,pes80_iv_x_l,bau30_sv_x_l,bau50_sv_x_l,bau80_sv_x_l,opt30_sv_x_l,opt50_sv_x_l,opt80_sv_x_l,pes30_sv_x_l,pes50_sv_x_l,pes80_sv_x_l,bau30_ba_x_r,bau50_ba_x_r,bau80_ba_x_r,opt30_ba_x_r,opt50_ba_x_r,opt80_ba_x_r,pes30_ba_x_r,pes50_ba_x_r,pes80_ba_x_r,bau30_ww_x_r,bau50_ww_x_r,bau80_ww_x_r,opt30_ww_x_r,opt50_ww_x_r,opt80_ww_x_r,pes30_ww_x_r,pes50_ww_x_r,pes80_ww_x_r,bau30_ws_x_r,bau50_ws_x_r,bau80_ws_x_r,opt30_ws_x_r,opt50_ws_x_r,opt80_ws_x_r,pes30_ws_x_r,pes50_ws_x_r,pes80_ws_x_r,bau30_wd_x_r,bau50_wd_x_r,bau80_wd_x_r,opt30_wd_x_r,opt50_wd_x_r,opt80_wd_x_r,pes30_wd_x_r,pes50_wd_x_r,pes80_wd_x_r,bau30_iv_x_r,bau50_iv_x_r,bau80_iv_x_r,opt30_iv_x_r,opt50_iv_x_r,opt80_iv_x_r,pes30_iv_x_r,pes50_iv_x_r,pes80_iv_x_r,bau30_sv_x_r,bau50_sv_x_r,bau80_sv_x_r,opt30_sv_x_r,opt50_sv_x_r,opt80_sv_x_r,pes30_sv_x_r,pes50_sv_x_r,pes80_sv_x_r
0101000020E61000003A58FFE730CB5A40C26856B60F292540,100,GreenTech Headgear Company Limited,_,-,10.580198,107.17486,"Viet Nam, Coast",Vietnam Coast 6,,441059,VNM.7_1,VNM,Vietnam,Bà Rịa - Vũng Tàu,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low (<5%),Low - Medium (5-25%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),440.690064063848,430.854584239849,430.247990274943,406.174849496234,439.850451725549,436.043825648212,448.846476838187,439.840576118399,496.657630667412,14.7459738388278,15.7490811072175,16.1345471328208,14.8488943160026,15.1742074606144,14.8614752216996,14.6464890419229,15.2204458947663,14.8563646433769,0.132892947842831,0.150592651890287,0.159797449045152,0.141438532532545,0.141832203542976,0.14959272071567,0.130178394240863,0.139118614362374,0.134485441084554,0.0469660527666629,0.0482411195104557,0.0548741748548688,0.0469890438041055,0.0505585697048414,0.0482561223426123,0.0440896593607237,0.0471091159413619,0.0486306756559257,0.381081385124612,0.414836950163613,0.389194828250284,0.376345100109347,0.373587010922728,0.355980631416236,0.41018191038152,0.383923772906068,0.385487963194417,0.690797707979622,0.712501096988751,0.756954300202015,0.682966535024237,0.692895970703941,0.70660039631898,0.702922252480893,0.728624783458398,0.730185797890589
0101000020E610000069E1B20A9B715A40F19D98F562703340,101,"Annora Vietnam  Footwear Co.,Ltd",_,-,19.43901,105.775088,"Viet Nam, Coast",Song Ca Coast,,441030,VNM.57_1,VNM,Vietnam,Thanh Hóa,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),138.266988582582,137.654773660706,152.400617336896,146.886417350807,142.197866415782,144.275019786937,144.050410110282,149.186725190439,137.133397021055,83.9281662200192,88.1166196361285,90.4420017364373,82.8393051269348,85.6025111955002,83.8382610233113,83.6083873209827,87.3163415702213,85.390872124413,1.14632974510541,1.22603767746443,1.20229640288761,1.12065757361438,1.07717267370326,1.09776258043489,1.13699873803573,1.13157149807746,1.21864543705611,0.38460887293762,0.422453026881738,0.456161469401757,0.3711102161809,0.373271243520957,0.387739487912027,0.371617679403084,0.392937617869141,0.43629044136568,0.379066225659603,0.420068243876102,0.389657071689535,0.398137846097372,0.374395396140018,0.378255510322503,0.392389396976518,0.414167645006247,0.445142514234564,0.538238904074656,0.561790165961072,0.557533737156924,0.524042781917587,0.539810663850635,0.527576844604756,0.52817432480451,0.533104498246406,0.569055785974844
0101000020E6100000B6DB2E34D7955A405C5A0D897BBC2440,102,TKG TAEKWANG VINA JOINT STOCK COMPANY-MY THO BRANCH,_,-,10.36813,106.34126,Mekong,Delta,,441090,VNM.58_1,VNM,Vietnam,Tiền Giang,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<5%),Low - Medium (5-25%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<0.25),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low (<0.25),Low (<0.25),Low (<0.25),Low (<0.25),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Medium - High (0.66-1.00),2969.94424958655,2795.97178559101,2960.13586430377,2782.85380971687,2959.51399933719,3028.16245918529,2941.74302116438,2960.3469565734,2980.97935286769,80.822575984577,80.8299392053239,82.9267527276662,80.2321150304835,80.6905900022037,80.704866806827,80.5332950984786,81.3447457551344,82.3999052886913,0.163794176442429,0.169136766233748,0.158159322284062,0.16169794397019,0.151539005798982,0.152913164361496,0.149711497321424,0.167453411123248,0.170055843666377,0.0491897628099343,0.0519066049656934,0.0493647469090137,0.0496471766502401,0.0458296025386016,0.0473732361822377,0.0460494687257048,0.0517313658805555,0.0560954140426832,0.245912654392165,0.278431380211545,0.272713059392252,0.247863236753707,0.249111184288849,0.235284789178705,0.247572529481615,0.264155313482386,0.285489492261824,0.622614572407414,0.62954623433614,0.650862478800187,0.612879359033799,0.619149998025147,0.632747915448688,0.610001859206354,0.626212603894699,0.673526535487397
0101000020E6100000779FE3A3C5875A40A67D737FF5403440,103,"Vietnam Golden Victory Co., Ltd.",_,-,20.253746,106.121438,Hong (Red River),Delta,,436900,VNM.40_1,VNM,Vietnam,Nam Định,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),1593.33053257302,1607.9162459313,1644.15498868598,1603.29665067428,1695.52924028905,1819.69694942402,1741.31131627357,1590.82879209597,1674.25180041716,105.848538088539,113.410105652627,116.794438318039,104.664724819972,107.095597957115,106.17721721566,106.939371750065,114.295992949217,113.591361969745,0.156857647842537,0.185749476061535,0.16802083319494,0.15547194549278,0.14292071438502,0.126191608611435,0.16684028232439,0.1729053883434,0.17583494843305,0.0494343801414271,0.0588644512445111,0.0604463174082443,0.0500844596147593,0.0477775283819944,0.0422735872614205,0.0521104204484512,0.056383879558289,0.0606633294701803,0.307051559829177,0.299636726292886,0.298324622995845,0.28305157600075,0.292613576948059,0.283529681953505,0.287779659908854,0.314026180702363,0.361150055887941,0.593031268666973,0.601124808428501,0.605335640622723,0.584881388582742,0.582011280738254,0.565715379454346,0.587714328563836,0.579660550761541,0.631091278969209
0101000020E6100000904E5DF92CB15A403E05C078062D2640,104,Dae Young Vina,_,-,11.08794,106.76837,"Viet Nam, Coast",Song Be Delta,,441060,VNM.9_1,VNM,Vietnam,Bình Dương,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),191.472587569638,191.270633599293,193.712410869715,175.383365102921,193.258565226046,188.290273936991,190.862694271925,194.256490568125,216.649859393601,11.5195280444219,13.6941060658207,14.8027945989539,11.4561733680947,12.771002943248,12.4291818952522,11.4052316648358,12.9873517554277,12.5065422282859,0.198841020935315,0.235539570188838,0.24469944713149,0.195840802741302,0.228526254081706,0.217933707226899,0.186141239316604,0.212364460455666,0.219048610197864,0.103124516420809,0.131789572274268,0.140818274237525,0.101535386853461,0.124627102987424,0.118242669220548,0.0974686363274183,0.116390478584957,0.11854840830466,0.396411221082016,0.43083903821712,0.40803417248342,0.413431929555783,0.418644606804108,0.375968741957106,0.423772609504879,0.412287930677973,0.399104640461689,0.810473913621261,0.795461320134088,0.819896698520711,0.779411556603132,0.795013199269855,0.821777627769358,0.792910674665875,0.813426263524199,0.815844706469019
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,105,TKG TAEKWANG VINA JOINT STOCK COMPANY,_,-,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,441058,VNM.21_1,VNM,Vietnam,Gia Lai,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),145.75482878665,143.125381963507,134.137191493755,137.724232538583,146.758415690854,141.512094573841,148.831860642155,150.904257692652,164.549639291852,7.35730983887696,7.79286420313568,7.92355003163535,7.37362731226936,7.48530674969161,7.5453939437062,7.47504191291888,7.76217382126878,7.73916569540469,0.153474785742184,0.16726242687442,0.176143157933201,0.168369273513504,0.156043180574562,0.159349432800405,0.159549900449777,0.156780372127171,0.15161865064605,0.0509959289239367,0.0560931443639554,0.0617638902752276,0.0542772952447233,0.0506937890431792,0.0553005873423799,0.0518171880340162,0.0536632098373617,0.0498969033447213,0.404902848919186,0.470191883032022,0.456789598130423,0.386367119323666,0.359657672501283,0.423746414060772,0.423682474675896,0.444751330584616,0.48816531957381,0.468236042629939,0.500772845683114,0.492019432038326,0.451575042873372,0.456091383140105,0.467936723959535,0.490023654661441,0.49337299525166,0.536005317160397
0101000020E6100000F1457BBC90C25A404BC8073D9B452540,106,SAN FANG (TR1) (VIETNAM),_,-,10.63595,107.040084,"Viet Nam, Coast",Vietnam Coast 6,,441059,VNM.7_1,VNM,Vietnam,Bà Rịa - Vũng Tàu,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,300-1000 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low (<5%),Low - Medium (5-25%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),440.690064063848,430.854584239849,430.247990274943,406.174849496234,439.850451725549,436.043825648212,448.846476838187,439.840576118399,496.657630667412,14.7459738388278,15.7490811072175,16.1345471328208,14.8488943160026,15.1742074606144,14.8614752216996,14.6464890419229,15.2204458947663,14.8563646433769,0.132892947842831,0.150592651890287,0.159797449045152,0.141438532532545,0.141832203542976,0.14959272071567,0.130178394240863,0.139118614362374,0.134485441084554,0.0469660527666629,0.0482411195104557,0.0548741748548688,0.0469890438041055,0.0505585697048414,0.0482561223426123,0.0440896593607237,0.0471091159413619,0.0486306756559257,0.381081385124612,0.414836950163613,0.389194828250284,0.376345100109347,0.373587010922728,0.355980631416236,0.41018191038152,0.383923772906068,0.385487963194417,0.690797707979622,0.712501096988751,0.756954300202015,0.682966535024237,0.692895970703941,0.70660039631898,0.702922252480893,0.728624783458398,0.730185797890589
0101000020E6100000D1967329AEAB5A402CF015DD7AC52440,107,Viet Long Hung Garment Company Limited,_,-,10.385703,106.682505,Mekong,Delta,,441090,VNM.58_1,VNM,Vietnam,Tiền Giang,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<5%),Low - Medium (5-25%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<0.25),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low (<0.25),Low (<0.25),Low (<0.25),Low (<0.25),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Medium - High (0.66-1.00),2969.94424958655,2795.97178559101,2960.13586430377,2782.85380971687,2959.51399933719,3028.16245918529,2941.74302116438,2960.3469565734,2980.97935286769,80.822575984577,80.8299392053239,82.9267527276662,80.2321150304835,80.6905900022037,80.704866806827,80.5332950984786,81.3447457551344,82.3999052886913,0.163794176442429,0.169136766233748,0.158159322284062,0.16169794397019,0.151539005798982,0.152913164361496,0.149711497321424,0.167453411123248,0.170055843666377,0.0491897628099343,0.0519066049656934,0.0493647469090137,0.0496471766502401,0.0458296025386016,0.0473732361822377,0.0460494687257048,0.0517313658805555,0.0560954140426832,0.245912654392165,0.278431380211545,0.272713059392252,0.247863236753707,0.249111184288849,0.235284789178705,0.247572529481615,0.264155313482386,0.285489492261824,0.622614572407414,0.62954623433614,0.650862478800187,0.612879359033799,0.619149998025147,0.632747915448688,0.610001859206354,0.626212603894699,0.673526535487397
0101000020E610000017D9CEF753A35A403FE3C281901C2640,108,YOU YOUNG (VIETNAM),_,-,11.05579,106.552,"Viet Nam, Coast",Saigon,,441060,VNM.9_1,VNM,Vietnam,Bình Dương,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),191.472587569638,191.270633599293,193.712410869715,175.383365102921,193.258565226046,188.290273936991,190.862694271925,194.256490568125,216.649859393601,11.5195280444219,13.6941060658207,14.8027945989539,11.4561733680947,12.771002943248,12.4291818952522,11.4052316648358,12.9873517554277,12.5065422282859,0.198841020935315,0.235539570188838,0.24469944713149,0.195840802741302,0.228526254081706,0.217933707226899,0.186141239316604,0.212364460455666,0.219048610197864,0.103124516420809,0.131789572274268,0.140818274237525,0.101535386853461,0.124627102987424,0.118242669220548,0.0974686363274183,0.116390478584957,0.11854840830466,0.396411221082016,0.43083903821712,0.40803417248342,0.413431929555783,0.418644606804108,0.375968741957106,0.423772609504879,0.412287930677973,0.399104640461689,0.810473913621261,0.795461320134088,0.819896698520711,0.779411556603132,0.795013199269855,0.821777627769358,0.792910674665875,0.813426263524199,0.815844706469019
0101000020E61000009F1D705D31615A4015376E313FEB3340,109,ROLLSPORT VIETNAM FOOTWEAR LIMTED,_,-,19.918933,105.518638,"Viet Nam, Coast",Nam Sam,,441020,VNM.57_1,VNM,Vietnam,Thanh Hóa,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Medium - High (0.66-1.00),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),65.2568298300049,66.4118707389559,73.2716364392356,70.0272392750615,70.6298559139926,75.0726722144822,68.2436299730491,74.0180079254399,65.3572207594771,8.32454233194342,9.21042966801892,9.57174404056178,7.82816517310332,8.04086816645448,7.96536393581006,8.16466599165858,8.69227680048277,8.63634803884685,0.370701699757383,0.461187587085252,0.403050969093455,0.334648570700257,0.310615218595905,0.289426282577328,0.359999952635667,0.357386071933329,0.379415235443091,0.11328735617786,0.144560611968485,0.140000334859635,0.104056476575739,0.100500188430936,0.09672814266885,0.114755780292349,0.117117621591358,0.129137727987427,0.398827059975512,0.447132441811623,0.456369204593815,0.399895953257783,0.411538953318564,0.39609540782127,0.452418594177721,0.446958766123585,0.56005575356356,0.618006832555944,0.673051747622468,0.633292525220708,0.627483503012721,0.63356876020603,0.621714014743777,0.622259446955113,0.604449323122768,0.657869754740672
0101000020E61000006E4C4F58E2A75A4099F56228279A2540,110,NAM THIEN COMPANY LIMITED,_,-,10.80108,106.62319,"Viet Nam, Coast",Saigon,,441060,VNM.25_1,VNM,Vietnam,Hồ Chí Minh,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),191.472587569638,191.270633599293,193.712410869715,175.383365102921,193.258565226046,188.290273936991,190.862694271925,194.256490568125,216.649859393601,11.5195280444219,13.6941060658207,14.8027945989539,11.4561733680947,12.771002943248,12.4291818952522,11.4052316648358,12.9873517554277,12.5065422282859,0.198841020935315,0.235539570188838,0.24469944713149,0.195840802741302,0.228526254081706,0.217933707226899,0.186141239316604,0.212364460455666,0.219048610197864,0.103124516420809,0.131789572274268,0.140818274237525,0.101535386853461,0.124627102987424,0.118242669220548,0.0974686363274183,0.116390478584957,0.11854840830466,0.396411221082016,0.43083903821712,0.40803417248342,0.413431929555783,0.418644606804108,0.375968741957106,0.423772609504879,0.412287930677973,0.399104640461689,0.810473913621261,0.795461320134088,0.819896698520711,0.779411556603132,0.795013199269855,0.821777627769358,0.792910674665875,0.813426263524199,0.815844706469019
